id,date_time,city,state_id,shape,duration,summary,date_posted
1739,11/23/20 18:12,Sauk Rapids,MN,Light,15 seconds,Bright light moved across the Northern sky and suddenly dissappeared,12/23/20
1740,11/23/20 17:00,Norwich,,Cigar,10 seconfs,At 17:00 North in the sky over Norwich UK i witnessed 2 extremely bright orb lights White in colour which looked like they were joined,12/23/20
1741,11/23/20 16:00,Salem,MA,Light,3-5 mins,Three orbs spotted over Salem Ma,12/23/20
1742,11/23/20 07:12,Moodus,CT,Cross,15 seconds,"Metal vertical flying, cross-shaped object with spoon-shaped glowing red top. Emitted no sounds as it flew by fairly close.",12/23/20
1743,11/23/20 04:50,Near Big Lake,TX,Cigar,2 mins,"Stopped at intersection on 190 and 137. My son and I saw the craft over head. Approximately 500 feet long. Flying low, craft had no win",12/23/20
1744,11/23/20 01:30,Douglasville,GA,Light,40 minutes,The light was so bright that it literally went into our bedroom at night and made it difficult to sleep. We could see the light through,12/23/20
1745,11/22/20 22:25,Brampton,ON,Flash,Seconds,Large flashes in the sky. The flashes illuminated the lower half of the horizon that went from red--blue/green--red in the matter of se,12/23/20
1746,11/22/20 20:00,Midland,MI,Fireball,2 Minutes,Orange plasma orbs; Midland Mi -2 minute sighting West of MBS airspace,12/23/20
1747,11/22/20 11:09,Edmonds,WA,,,MADAR Node 61,12/23/20
1748,11/22/20 09:46,Jonesboro,AR,,,MADAR Node 143,12/23/20
1749,11/22/20 06:47,LAS VEGAS,NV,Changing,10 MINUTES,I personally witnessed and took 15 crystal clear photos of a Green Glowing Spaceship and a Robot-Alien-Angel = Being ?,12/23/20
1750,11/22/20 04:44,Grand Junction,CO,,,MADAR Node 75,12/23/20
1751,11/21/20 00:00,Royal palm beach,FL,Fireball,3 min,This was a giant big bright ball that hurt my eyes to look at. I took a picture. It got lower and cars on the road noticed it and took,12/23/20
1752,11/21/20 23:00,Seiper,LA,Formation,1 hour?,"Extremely vivid flashing lights. Seemed to chase us, they would flash in succession, some would be brighter but whatever it was could m",12/23/20
1753,11/21/20 21:30,Forney,TX,Circle,1 hr,Stars don't move,12/23/20
1754,11/21/20 21:00,Fredericton,NB,Formation,10-15 minutes,Red lights over Fredericton. Changed from Octagon to Zigzag formation over 10-15 minutes.,12/23/20
1755,11/21/20 21:00,Portland,OR,Rectangle,30 seconds,It was a clear night sky. I was looking east when 3 black objects flew by in formation from North to South. They looked large and they,12/23/20
1756,11/21/20 19:37,San Marcos,TX,Light,60-120 seconds,"About 12 colored lights floating in a group overhead, some purple, green, and yellow/white just within the cloud line",1/19/21
1757,11/21/20 18:22,MOORESVILLE,NC,Circle,2 seconds,Lighted circle looped around in Northeast sky on camera,12/23/20
1758,11/21/20 17:58,Oak hill,NC,Light,30 sec,Dim moving light that increased in brightness for a short period and then moved out of sight.,12/23/20
1759,11/21/20 17:43,Eastvale,CA,Oval,10 min,Black Orb,12/23/20
1760,11/21/20 16:40,COLUMBIA,SC,Cylinder,30 minutes,"Noticed a bright light at high altitude >10,000 ft. Observed for a few minutes and noticed objects depending at high rate if speed. As",12/23/20
1761,11/21/20 12:00,Canton,TX,Sphere,3 mins,Reflective Sphere in the sky,12/23/20
1762,11/21/20 09:40,Huntsville,TX,Disk,10 seconds,Saw hovering disc above Denny’s that vanished.,12/23/20
1763,11/21/20 07:00,Harrogate,TN,Cylinder,3.5 min,"Metallic cylindrical ufo seen over Harrogate TN,  flying toward VA.",12/23/20
1764,11/21/20 04:30,Miladore,WI,Cigar,2 minutes,Bright light hovering in sky behind a dark long object. Object took off so fast it disappeared within 10 inches of sky.,12/23/20
1765,11/21/20 03:19,Barnstable,MA,Disk,5 minutes,"At about 3:19 in the afternoon, 2 friends and myself were watching a sunset with heavy cloud cover when we all witnessed an object reve",12/23/20
1766,11/20/20 23:00,Bliss,NY,Diamond,5 min,We were at our hunting camp Bliss New York there were 4 of us.  We were standing on the porch looking at the stars. My friend was showi,12/23/20
1767,11/20/20 23:00,Bliss,NY,Diamond,5 min,We were in Bliss New York on November 20th.We were at hunting camp standing outside on the deck having a cigarette. My friend was tryin,12/23/20
1768,11/20/20 22:00,KENOSHA,WI,Sphere,30seconds,"Super bright round object ,smooth rapid turn then gone.",12/23/20
1769,11/20/20 22:00,Pikeville,,Formation,All night every night sin,I’ve been watching multiple UFO every night since April.  They come within 100 feet of me when I look at them directly. They are mostly,12/23/20
1770,11/20/20 21:45,Kingsville,MO,Circle,15 minutes,Kingsville shell gas station. Seen 5 lights going in a circle that would appear and disappear,12/23/20
1771,11/20/20 19:30,Kingston,ON,Light,Five minutes,D/m/y 20/11/20 light tracking a distance behind airplane from above Kingston out over lake Ontario,12/23/20
1772,11/20/20 18:25,Center Conway,NH,Light,35 seconds,"LIGHT/OBJECT CHANGING DIRECTION THREE TIMES QUICKLY, AND CHANGING COLOR.",12/23/20
1773,11/20/20 17:30,Kintnersville,PA,Circle,5 Minutes,Large Circular Object not moving with white lights seen on 412 Durham Road Kintnersville PA,12/23/20
1774,11/20/20 17:17,Hopewell Junction,NY,Other,2 minutes,Light spheres and an extremely fast moving Christmas tree/centipede shaped object,3/2/21
1775,11/20/20 09:04,Rancho Palos Verdes,CA,Sphere,1 minute,I have a video but don't know where to attach it.,12/23/20
1776,11/20/20 06:30,"Colorado Springs, Colorado",CO,Circle,6:40,It was moving then at the end I tried to track it but it left too fast,12/23/20
1777,11/20/20 05:00,Fremont,WI,Light,3 minutes,Three bright lights traveling fast,12/23/20
1778,11/20/20 03:30,Naperville,IL,Light,3 minutes,Stationary light fades from view,12/23/20
1779,11/20/20 00:19,Anaheim,CA,Fireball,Less than 10 seconds,I am a security guard on duty overnight and tonight I was on duty sitting in my patrol car with my seat slightly reclined and my phone,12/23/20
1780,11/19/20 23:00,Perkasie,PA,Circle,~30 minutes,"Blinking white and red circular light. Floating, is not satellite and barely moves",12/23/20
1781,11/19/20 22:20,Fremont,OH,Fireball,01,My dogs ran away and i was hollering  with my flashlights. I saw a helicopter fly by and then the helicopter circled over twice so I st,12/23/20
1782,11/19/20 22:15,Fort Collins,CO,Triangle,10 seconds,"I just happen to look up, and this thing I saw 3 weeks earlier appeared over the moon roof of our car, this time my fiancee also seen i",12/23/20
1783,11/19/20 22:00,King,NC,Triangle,1 hour,"Triangular shaped objects that put off no sound, with blinking red and white lights underneath flying overhead",12/23/20
1784,11/19/20 21:04,Roseville,CA,Chevron,:15,Very swiftly moving silent formation of seven chevron objects moving in north northwest direction.,12/23/20
1785,11/19/20 21:00,Shreveport,LA,Oval,4 min,1 low flying craft at slow speed. Disappeared around 250 yds from me.  Orange orb.  Grabbed binoculars and craft was covered in an oran,12/23/20
1786,11/19/20 19:30,New Wilmington,PA,Circle,3 minutes,Something in the sky we hadn't seen before,12/23/20
1787,11/19/20 19:10,Havelock,NC,Circle,2 mins,"Fighter Pilot Reports “Pod” at 23,000 Feet",12/23/20
1788,11/19/20 19:03,North Salt Lake,UT,Circle,1 second,The object was bright green and circular. Moved from the eastern skyline to the west. Moved swiftly faster than an airplane or a drone.,12/23/20
1789,11/19/20 17:00,Arlington,VT,Light,3 seconds,Bright light dropping vertically from sky then disappearing.,12/23/20
1790,11/19/20 10:00,San Sebastián,,Circle,Still there,"We been seeing a very strange object in the night sky here where i came to visit my mom in San Sebastian Puerto Rico, we also took vide",12/23/20
1791,11/19/20 06:57,West Chazy,NY,,,MADAR Node 65,12/23/20
1792,11/19/20 06:15,Vienna,GA,Light,In a feild,"Ok I was walking with my dog and my cousin witch was on a horse and we would meet up in this feild because she loved my dog, and we mee",12/23/20
1793,11/19/20 06:12,Parkesburg,PA,Light,2 seconds,The whole thing lasted 2 seconds and made a letter U in the sky as it disappeared like it was turning around to point back to sky.,12/23/20
1794,11/19/20 04:50,Golden Beach,FL,Circle,50min,Large Round shape Bright color,12/23/20
1795,11/19/20 04:22,Boise,ID,,,MADAR Node 111,12/23/20
1796,11/19/20 03:11,Spokane,WA,,,MADAR Node 37,12/23/20
1797,11/19/20 02:00,Mojave,CA,Flash,a few seconds,The following observation occurred in rural Kern County California just East of Sierra Highway and North of Backus Road on   November 1,3/2/21
1798,11/19/20 01:20,Seguin,,,10 minutes,Small bright ballon with unexplained movements.,12/23/20
1799,11/18/20 23:15,Duchesne,UT,Light,2 minutes,Orange light making strange turns.,12/23/20
1800,11/18/20 21:30,Shreveport,LA,Oval,3 secs,"Looking at the moon, Saturn, and Jupiter with my binoculars a craft moving extremely fast zoomed past my line of sight amd disappeared",12/23/20
1801,11/18/20 21:15,Appleton area,WI,Disk,01:00,"On night drive with kids, joked about object hovering in sky blinking red and white for nearly an hour when we suddenly came within may",12/23/20
1802,11/18/20 19:00,Polk City,FL,Light,3-4 minutes,Very bright object flying approximately at an altitude of a commercial airliner with no strobe lights and the brightness continued as i,12/23/20
1803,11/18/20 19:00,Mercersburg,PA,Unknown,4hours,Over course of a few weeks I've seen strange lights in the sky on certain nights. Always around the same time. The object(s) fly in the,12/23/20
1804,11/18/20 18:55,Bartlesville,OK,Oval,2 minutes,"I was outside  taking pictures of the moon. I turned my head away from the moon, glancing another direction. As I did so, I saw a rathe",12/23/20
1805,11/18/20 18:40,Charlotte,NC,Formation,Few seconds,Formation of bright lights,12/23/20
1806,11/18/20 18:13,,FL,Light,Approximately 5 minutes,Bright-white star-like orb,12/23/20
1807,11/18/20 18:00,Brighton,CO,Formation,30+ minutes,Crafts in formation for 30+ minutes.,12/23/20
1808,11/18/20 17:37,BULLHEAD CITY,AZ,Disk,11 minutes,10 objects seen in picture of plane.,12/23/20
1809,11/18/20 17:04,Fremont,CA,Circle,1 min,Strange small bright white orbs and other small slightly faded colored oblong shaped objects  seen in the evening sky,12/23/20
1810,11/18/20 14:45,New York,NY,Formation,5 minutes,V-Shaped formation of silver orbs flying over NYC,12/23/20
1811,11/18/20 14:08,Belfair,WA,Fireball,15 seconds.,Large orange/red orb moving diagonally and down in the daytime.,1/19/21
1812,11/18/20 10:10,Sheboygan,WI,Light,10,"Blinking lights at close range just over tree line blue and yellow, then craft paused in air for 3 min or more emitting an orange light",12/23/20
1813,11/18/20 07:27,Phoenix,AZ,Light,2 minutes,While driving saw a bright red flash. A light appeared to be moving with our vehicle. We couldn’t identify it. After we arrived at home,12/23/20
1814,11/17/20 20:00,Boscobel,WI,Triangle,5 to 10 minutes,It was a rounded triangular shape with 3 bright white lights on each corner. In the center was red light that changed to blue. The colo,12/23/20
1815,11/17/20 19:01,Virginia Beach,VA,Circle,A few minutes,"Glowing sphere, silently climbs to great height at a constant speed and in a straight line",12/23/20
1816,11/17/20 18:05,San Diego,CA,Disk,2 min,Saw two disk shaped or circular objects with green lights on the outer edge in San Diego 11/17/20 on highway 163,12/23/20
1817,11/17/20 18:00,Belmont,NC,Oval,5-7 minutes,static white opaque object with dark black center,12/23/20
1818,11/17/20 17:20,Springfield,OH,,,MADAR Node 36,12/23/20
1819,11/17/20 15:00,Woodstock,GA,Light,15 seconds,3 bright white flying objects in a clear blue sky,12/23/20
1820,11/17/20 14:30,Lebec,CA,Light,ongoing,UFO over Lebec California,12/23/20
1821,11/17/20 12:00,Camp Minden,LA,Unknown,8 mins,I been debating should I talk about this topic for a very long time. I been thinking to myself I wonder what the people that saw what I,5/20/21
1822,11/17/20 11:45,Wausau,WI,Light,,"Predominantly white flickering various colors with inconsistent movement, it’s too stable on a windy night and too high to be a drone.",12/23/20
1823,11/17/20 03:00,Colchester,VT,Light,1 hour,White orb of light hovering and moving,12/23/20
1824,11/17/20 02:00,Orlando,FL,Light,1hour,"Glowing multiple lights, stationary, looking west, in Orlando",12/23/20
1825,11/16/20 23:00,Portland,OR,,5 minutes,,12/23/20
1826,11/16/20 22:00,New Britain,CT,Diamond,15 min,A group of round white balls like objects with mothership!,12/23/20
1827,11/16/20 21:30,YUKON,OK,Rectangle,2 minutes,"Large, dark, silent object flies over town before turning and disappearing from view.",12/23/20
1828,11/16/20 21:00,Forest Lake,MN,Diamond,15 seconds,We were headed northbound on 35E just after 9PM. We saw a triangular formation of Approximately 7 triangular gray objects flying at a h,12/23/20
1829,11/16/20 21:00,Nevada,IA,Triangle,1 min,Triangular object floated smoothly and silently over my backyard. It came from the North and kept going South. It looked like a V-Forma,12/23/20
1830,11/16/20 20:45,Meadville,PA,Formation,1/2 second,Blue UFOs Going way over light speed,12/23/20
1831,11/16/20 20:37,Saint John,IN,Triangle,,"Low flying, quiet, but deep & muffled Triangle. Hovering capabilities.",12/23/20
1832,11/16/20 19:18,Blue Springs,MO,Chevron,5-7,Vehicle in the night sky at low altitude experiences technical difficulties  with active camouflage.,12/23/20
1833,11/16/20 18:48,Austin,TX,Light,1 - 2 minutes,Two lights over Austin,12/23/20
1834,11/16/20 18:30,YUKON,OK,Light,2 minutes,I saw two very different UFOs in the same night.  This is the first of the sightings.  I was watching the sunset and it was still very,12/23/20
1835,11/16/20 17:30,Cleveland,TN,Circle,5 minutes,Round craft or ball of light,12/23/20
1836,11/16/20 13:00,North Chesterfield,VA,Light,45 seconds,"While standing on my porch, a helicopter flew over my house and I didn’t pay attention to it until it came to a stop. It was hovering i",12/23/20
1837,11/16/20 09:36,Plantsville,CT,Formation,,A big ufo with two rings of circles moving together like gears spotted while exiting highway and also by others in plainville,12/23/20
1838,11/16/20 08:05,Grand Junction,CO,,,MADAR Node 75,12/23/20
1839,11/16/20 05:33,Gastonia nc,NC,Other,10 seconds,"i was driving to work, all of sudden this big doughnut shape craft appears in the sky, it was in a slow motion for about 4 seconds than",12/23/20
1840,11/16/20 03:30,"Hillsborough, NJ",,Circle,3 mins,3 people woke up to a loud noise at 3:30AM. We took time to find our glasses. We also took some time to lower the heat. We checked to s,12/23/20
1841,11/16/20 03:00,Hialeah,FL,Unknown,1 min,Ufo entering atmosphere over miami,12/23/20
1842,11/16/20 00:42,Oakley,CA,Changing,2 minutes,A very fast and bright light was moving rapidly across the sky so I thought it was a shooting star.. then I noticed the light get brigh,12/23/20
1843,11/16/20 00:01,Ashburn,VA,Cylinder,5 min,Disc like craft with 3 lights and blinked hovers and lands on street 200 yards behind house by soccer field,12/23/20
1844,11/16/20 00:00,Hamburg,AR,Formation,1.5 hours,"Silent, dimly lit lights forming the shape of some type of aircraft, moving relatively fast across the night sky.",12/23/20
1845,11/15/20 23:21,Calgary,AB,Circle,2-3 minites,Red and Orange Blue White flashing lights in clear night sky move in cricle motion,12/23/20
1846,11/15/20 20:00,Lathrop,CA,Disk,5 minutes,"I witnessed a hovering saucer craft with  lights circling, not making a sound, flying over my city.",12/23/20
1847,11/15/20 18:00,Santa Fe,NM,Sphere,3 mins,A white sphere flying from north to south over Santa Fe NM approximately 6pm 11/15/2020,12/23/20
1848,11/15/20 17:11,Denver,CO,Cylinder,3-4 mins,I had my front door open because my house was really warm from having the oven on. I saw some super bright white lights flying in the a,12/23/20
